   5.0000000000000000        2124.5662109374998        2127.1201484537150              325
   15.000000000000000        8803.0375000000004        8835.7298474231247               50
   25.000000000000000        31142.275000000001        31088.679092785063               38
   35.000000000000000        94067.600000000006        94287.054949612968               42
   45.000000000000000        242614.52499999999        243335.99999803281               51
   55.000000000000000        534310.19999999995        531393.88299417100               61
   65.000000000000000        1004803.2000000000        1006553.2542482978               70
   75.000000000000000        1613573.5000000000        1612520.6971547198               73
   85.000000000000000        2212704.3999999999        2218730.3045088123               69
   95.000000000000000        2591131.0000000000        2603739.0513789346               58
   105.00000000000000        2591131.3999999999        2606363.5903928732               43
   115.00000000000000        2212704.3999999999        2229719.3344449778               28
   125.00000000000000        1613573.1000000001        1636246.2680413192               16
   135.00000000000000        1004803.1000000000        1030599.5294034332                8
   145.00000000000000        534310.30000000005        478876.92277511675                3
   155.00000000000000        242614.50000000000        194981.65028487577                1
   165.00000000000000        94067.581250000003        0.0000000000000000                0
   175.00000000000000        31142.268749999999        0.0000000000000000                0
   185.00000000000000        8803.0351562500000        0.0000000000000000                0
   195.00000000000000        2124.5671874999998        0.0000000000000000                0
